p.value	HR	Low 95%CI	High 95%CI
CCL28.2	0.241599088508585	0.91598031212042	0.7908478409499	1.06091195897363
CCL28.3	0.241599088508585	0.91598031212042	0.7908478409499	1.06091195897363
IL17RE	0.221486610456219	0.915917355625725	0.795622218764719	1.05440067226743
IL17RE.1	0.221486610456219	0.915917355625725	0.795622218764719	1.05440067226743
S1PR1	0.214916403798238	0.915646246152677	0.796602593436824	1.05247968686155
VIP	0.306771626300338	0.914984323811213	0.771640865595161	1.08495590390296
FOS	0.217977162207337	0.91487594907674	0.794127763522881	1.05398405728318
FOS.1	0.217977162207337	0.91487594907674	0.794127763522881	1.05398405728318
PGR	0.267801310445728	0.914550353114503	0.780900430830537	1.0710742565378
NFATC3	0.215210211410323	0.913965817410762	0.792763391239258	1.05369839806745
NFATC3.1	0.215210211410323	0.913965817410762	0.792763391239258	1.05369839806745
NFATC3.2	0.215210211410323	0.913965817410762	0.792763391239258	1.05369839806745
DEFB124	0.253844174001983	0.913655102013808	0.782382843905519	1.06695290156013
IL12RB1	0.233402964662387	0.913602011551212	0.787429467143386	1.0599916187267
IL12RB1.1	0.233402964662387	0.913602011551212	0.787429467143386	1.0599916187267
SEMA6C	0.243518444151336	0.913370083707896	0.784350653023894	1.06361218237828
SEMA6C.1	0.243518444151336	0.913370083707896	0.784350653023894	1.06361218237828
ELANE	0.258989148998082	0.912914143471953	0.779331860422348	1.06939325295834
IL17RB	0.242012386939091	0.912842943620575	0.783520954487888	1.06350983332987
IL17RB.1	0.242012386939091	0.912842943620575	0.783520954487888	1.06350983332987
TG	0.343435063249986	0.912569455074071	0.755204878939397	1.10272461627067
CMKLR1	0.207020277815269	0.912516856639911	0.791558156871101	1.05195936195447
CMKLR1.1	0.207020277815269	0.912516856639911	0.791558156871101	1.05195936195447
SEMA3D	0.238337796384774	0.912222783113154	0.783035398513398	1.06272386613754
SEMA3D.1	0.238337796384774	0.912222783113154	0.783035398513398	1.06272386613754
CTSS	0.205375798081824	0.91211881791343	0.791085737059709	1.05166949550122
CTSS.1	0.205375798081824	0.91211881791343	0.791085737059709	1.05166949550122
ORM1	0.195949889584196	0.911870870764279	0.792880138374997	1.04871902410442
CD86	0.169768561383165	0.911378109372154	0.798299686169846	1.0404739881935
LYZ	0.183599704882156	0.911325893052401	0.79475915802724	1.04498938446871
SOCS1	0.20188386697891	0.910580221560208	0.788569583828742	1.05146883280843
IFI30	0.223642966120608	0.910277849587918	0.782381631769658	1.05908130994358
CSF2	0.245617597045246	0.910114080433042	0.776329786408204	1.06695331533621
CSF2.1	0.245617597045246	0.910114080433042	0.776329786408204	1.06695331533621
CSF2.2	0.245617597045246	0.910114080433042	0.776329786408204	1.06695331533621
NR2E3	0.269635817911087	0.909916610789568	0.769501405407197	1.07595416041203
LTB4R2	0.193669177400789	0.909747590321991	0.788820064113203	1.0492135225124
LTB4R2.1	0.193669177400789	0.909747590321991	0.788820064113203	1.0492135225124
NOD2	0.191925503917543	0.908987540512381	0.787611420153707	1.04906852245172
SEMA3E	0.203129990072524	0.908956247698986	0.784690145665425	1.05290153673383
SEMA3E.1	0.203129990072524	0.908956247698986	0.784690145665425	1.05290153673383
TNFSF12	0.169100415455397	0.908294868628446	0.79192960331664	1.04175871810023
TNFSF12.1	0.169100415455397	0.908294868628446	0.79192960331664	1.04175871810023
IL9R	0.215007657033323	0.907936924542011	0.779386976525472	1.05768954803656
IL9R.1	0.215007657033323	0.907936924542011	0.779386976525472	1.05768954803656
CD8B	0.19219626766239	0.906868225585232	0.782954923594012	1.05039249871625
CD8B.1	0.19219626766239	0.906868225585232	0.782954923594012	1.05039249871625
PLCG1	0.169362532464911	0.90664281134501	0.788372952590283	1.04265523653851
PLCG1.1	0.169362532464911	0.90664281134501	0.788372952590283	1.04265523653851
KLRK1	0.250577972290146	0.906640219003461	0.767050943395942	1.07163219573845
KLRK1.1	0.250577972290146	0.906640219003461	0.767050943395942	1.07163219573845
IL2RG	0.179331125145485	0.905867539132465	0.784145618839206	1.04648419724472
IL2RG.1	0.179331125145485	0.905867539132465	0.784145618839206	1.04648419724472
IL18RAP	0.219024812173404	0.905864062798744	0.773741186543391	1.06054804182798
IL18RAP.1	0.219024812173404	0.905864062798744	0.773741186543391	1.06054804182798
CNTF	0.209175670887873	0.90561238439066	0.775787734431789	1.05716261596019
INPP5D	0.171445187098006	0.905348620309072	0.785101326790933	1.04401316916104
PTK2B	0.170810841421089	0.904836512471657	0.784187633009097	1.04404747006814
PTK2B.1	0.170810841421089	0.904836512471657	0.784187633009097	1.04404747006814
CXCR2	0.199911960798568	0.904661955862308	0.776159418160932	1.0544396360271
CXCR2.1	0.199911960798568	0.904661955862308	0.776159418160932	1.0544396360271
CXCR2.2	0.199911960798568	0.904661955862308	0.776159418160932	1.0544396360271
NRG3	0.338210098376642	0.903905821915989	0.735069829002906	1.1115212496232
PLTP	0.179074250950416	0.903857244611261	0.779940400338868	1.04746198335323
NODAL	0.257914418500075	0.90366900961485	0.758225664924192	1.07701139214264
NODAL.1	0.257914418500075	0.90366900961485	0.758225664924192	1.07701139214264
FGF9	0.212554613262019	0.903619925170405	0.770518368593884	1.05971382701109
GFAP	0.224888023826286	0.903176907629995	0.766210079978415	1.06462776696838
CSF3R	0.189466798426227	0.903017254449975	0.775388682998788	1.05165342197243
TNFSF18	0.194869695920513	0.90274089442643	0.773350453469775	1.05377984691604
TNFSF18.1	0.194869695920513	0.90274089442643	0.773350453469775	1.05377984691604
CCL23	0.164118163903288	0.902430582419555	0.780919718448903	1.04284849882348
CCL23.1	0.164118163903288	0.902430582419555	0.780919718448903	1.04284849882348
CCL23.2	0.164118163903288	0.902430582419555	0.780919718448903	1.04284849882348
PTPN6	0.155551207453016	0.90239342655106	0.78313976034689	1.03980660606718
PTPN6.1	0.155551207453016	0.90239342655106	0.78313976034689	1.03980660606718
PTPN6.2	0.155551207453016	0.90239342655106	0.78313976034689	1.03980660606718
LTA	0.161820665460288	0.90139759712429	0.779388940076909	1.04250597656834
LTA.1	0.161820665460288	0.90139759712429	0.779388940076909	1.04250597656834
LTA.2	0.161820665460288	0.90139759712429	0.779388940076909	1.04250597656834
ACVR2A	0.163717535223252	0.901297568572745	0.77866848978599	1.04323896211391
ACVR2A.1	0.163717535223252	0.901297568572745	0.77866848978599	1.04323896211391
TNF	0.181229140001907	0.901278036848941	0.773897455908114	1.04962497745015
TNF.1	0.181229140001907	0.901278036848941	0.773897455908114	1.04962497745015
TNF.2	0.181229140001907	0.901278036848941	0.773897455908114	1.04962497745015
TNF.3	0.181229140001907	0.901278036848941	0.773897455908114	1.04962497745015
TNF.4	0.181229140001907	0.901278036848941	0.773897455908114	1.04962497745015
PMCH	0.229459701070807	0.900967047549113	0.760050847982762	1.06800962451893
SST	0.244073722526873	0.900744340243118	0.755467105773358	1.07395856190119
IFNAR2	0.140853005584364	0.900693990331681	0.783650762010232	1.0352183696454
IFNAR2.1	0.140853005584364	0.900693990331681	0.783650762010232	1.0352183696454
IFNAR2.2	0.140853005584364	0.900693990331681	0.783650762010232	1.0352183696454
IFNAR2.3	0.140853005584364	0.900693990331681	0.783650762010232	1.0352183696454
CYBB	0.124224550446586	0.900274058258029	0.787416615798637	1.02930693067778
PLXNB1	0.149793944407055	0.900161895533331	0.78011436048115	1.03868288960916
PLXNB1.1	0.149793944407055	0.900161895533331	0.78011436048115	1.03868288960916
IL17D	0.180955721135367	0.899673819306822	0.770579863910728	1.05039466907209
IL17D.1	0.180955721135367	0.899673819306822	0.770579863910728	1.05039466907209
PMP2	0.308585269322036	0.89890272664607	0.732170853875567	1.1036032200608
PAK3	0.164773097133445	0.898375889300152	0.77231394611754	1.04501445627528
IL34	0.156611124504118	0.897887158950648	0.773569044285918	1.04218408966025
IL34.1	0.156611124504118	0.897887158950648	0.773569044285918	1.04218408966025
FCGR2B	0.129646516763104	0.897820905231652	0.780999678444438	1.03211614565131
PLA2G2A	0.132946343433332	0.897224023973661	0.778870091231525	1.03356253919396
AGRP	0.160903079587785	0.896726517572829	0.769984024887805	1.04433133847869
BTC	0.117784184530238	0.896685183654585	0.782159031567758	1.02798061025266
FAM3B	0.137928560162389	0.896061131111321	0.775120778263302	1.0358715353851
LCP2	0.118550850963524	0.89603003680443	0.780647950877666	1.02846593775478
LCP2.1	0.118550850963524	0.89603003680443	0.780647950877666	1.02846593775478
THRA	0.140514342987648	0.895899239131425	0.774057801011436	1.03691926575443
TK2	0.123998483044813	0.89568765976676	0.778386051283037	1.03066644441543
COLEC12	0.129733632883377	0.895560665292085	0.77647293035308	1.03291289865534
CD4	0.109251237037438	0.895406545710455	0.78217458567886	1.02503059646879
CD4.1	0.109251237037438	0.895406545710455	0.78217458567886	1.02503059646879
CD4.2	0.109251237037438	0.895406545710455	0.78217458567886	1.02503059646879
FGF1	0.138331303091589	0.895164307888844	0.773205596668372	1.03635972317179
TNFSF15	0.14532972149208	0.895148835325095	0.771170072677643	1.03905930192758
TNFSF15.1	0.14532972149208	0.895148835325095	0.771170072677643	1.03905930192758
CCR8	0.150414203528971	0.895098576263521	0.769617710757999	1.04103823239706
CCR8.1	0.150414203528971	0.895098576263521	0.769617710757999	1.04103823239706
CCR8.2	0.150414203528971	0.895098576263521	0.769617710757999	1.04103823239706
CCL19	0.126195001502773	0.8946143571601	0.775623874460275	1.03185948033626
CCL19.1	0.126195001502773	0.8946143571601	0.775623874460275	1.03185948033626
CCL19.2	0.126195001502773	0.8946143571601	0.775623874460275	1.03185948033626
KIR3DL3	0.190959344763608	0.893981921068891	0.755759226309879	1.05748451011345
FASLG	0.159391424040883	0.893875498399385	0.764559592400258	1.04506360861987
FASLG.1	0.159391424040883	0.893875498399385	0.764559592400258	1.04506360861987
FASLG.2	0.159391424040883	0.893875498399385	0.764559592400258	1.04506360861987
LILRB3	0.118748389065005	0.893740315422022	0.776096677687957	1.02921681586146
DCD	0.445477565685748	0.893558605320724	0.669215435528958	1.19310903298519
PLXND1	0.112358086373218	0.89335433350581	0.777254963836702	1.02679558488003
PLXND1.1	0.112358086373218	0.89335433350581	0.777254963836702	1.02679558488003
EPOR	0.141916568116882	0.892843657128443	0.767512328682634	1.0386410306174
NFATC2	0.107852190055158	0.892702196657901	0.777357538393049	1.02516174676228
NFATC2.1	0.107852190055158	0.892702196657901	0.777357538393049	1.02516174676228
NFATC2.2	0.107852190055158	0.892702196657901	0.777357538393049	1.02516174676228
RETN	0.132270471173971	0.892488229617333	0.769628178779652	1.03496111754704
PRLHR	0.344508965189194	0.892253225692446	0.704418290062309	1.13017482650565
TNFRSF14	0.115031923362576	0.891878433264056	0.773576296320328	1.02827238050759
TNFRSF14.1	0.115031923362576	0.891878433264056	0.773576296320328	1.02827238050759
IFNLR1	0.122286446409999	0.891640559687953	0.770923834032214	1.03125996704809
IFNLR1.1	0.122286446409999	0.891640559687953	0.770923834032214	1.03125996704809
IFNLR1.2	0.122286446409999	0.891640559687953	0.770923834032214	1.03125996704809
PIK3R5	0.111744018812811	0.891470138375453	0.773784353052515	1.02705489517854
PIK3R5.1	0.111744018812811	0.891470138375453	0.773784353052515	1.02705489517854
PIK3R5.2	0.111744018812811	0.891470138375453	0.773784353052515	1.02705489517854
PLXNC1	0.101767775849166	0.89130755027156	0.776554768361255	1.02301754047246
PLXNC1.1	0.101767775849166	0.89130755027156	0.776554768361255	1.02301754047246
TLR4	0.102906467009711	0.891109729496088	0.775819936553593	1.02353202410613
GPR33	0.216791632605833	0.891075429052013	0.74205258434092	1.07002581355533
GPR33.1	0.216791632605833	0.891075429052013	0.74205258434092	1.07002581355533
PIK3R3	0.118739998903252	0.890986218543099	0.770713442896604	1.03002802007728
PIK3R3.1	0.118739998903252	0.890986218543099	0.770713442896604	1.03002802007728
PIK3R3.2	0.118739998903252	0.890986218543099	0.770713442896604	1.03002802007728
TMSB4X	0.111173125075212	0.890979821111412	0.773009890038272	1.02695327945729
IL25	0.428134719751275	0.890584072978465	0.668646034984656	1.18618813175362
IL25.1	0.428134719751275	0.890584072978465	0.668646034984656	1.18618813175362
SFTPA1	0.10264479388853	0.890440889418692	0.774620562504821	1.02357853112609
SFTPA1.1	0.10264479388853	0.890440889418692	0.774620562504821	1.02357853112609
PTGER3	0.17010999589159	0.890393685327423	0.754310114509771	1.051027819488
IL21R	0.119567222682179	0.890068307699908	0.768670780970472	1.03063835907952
IL21R.1	0.119567222682179	0.890068307699908	0.768670780970472	1.03063835907952
FGR	0.0972308878457869	0.889738998564097	0.77499732840839	1.02146866388768
FYN	0.101163730387328	0.888945427720523	0.772231168650878	1.02329976507654
FYN.1	0.101163730387328	0.888945427720523	0.772231168650878	1.02329976507654
CRLF1	0.122058278066209	0.888724965634386	0.765287349396369	1.03207254786693
TNFSF13	0.0971800792826725	0.88853764079787	0.772732423398078	1.02169795806268
TNFSF13.1	0.0971800792826725	0.88853764079787	0.772732423398078	1.02169795806268
RFX5	0.128688343235539	0.888360144536478	0.762546727427637	1.03493165469753
BPIFB2	0.132619631962634	0.888223563346665	0.7610822283686	1.03660428410655
SLC22A17	0.123944417778577	0.888052937770134	0.763395611573295	1.03306595993766
DEFB129	0.267848008586848	0.8879068225114	0.719508697653248	1.09571785307623
CCR5	0.10922872159993	0.887538143834356	0.766978971963522	1.02704765783122
CCR5.1	0.10922872159993	0.887538143834356	0.766978971963522	1.02704765783122
CCR5.2	0.10922872159993	0.887538143834356	0.766978971963522	1.02704765783122
GIPR	0.121007249699151	0.887200362524027	0.762639430330144	1.0321056740038
NGF	0.119921030060308	0.887152213684996	0.762883153311359	1.0316639538178
OLR1	0.0899857252596326	0.886992126579942	0.772173867068616	1.01888326731588
CXCL13	0.0953165952064634	0.886289173257082	0.769085136727042	1.02135441334307
CXCL13.1	0.0953165952064634	0.886289173257082	0.769085136727042	1.02135441334307
CXCL13.2	0.0953165952064634	0.886289173257082	0.769085136727042	1.02135441334307
SFTPA2	0.0923089200290641	0.885968595462511	0.769477555897461	1.02009518813101
HTR1A	0.366334478454094	0.885953801805621	0.681258997970014	1.15215232572735
CD3E	0.106773183255605	0.885917142157265	0.76465403770064	1.02641082642836
ELN	0.0895457062930224	0.885159141917746	0.768886155858266	1.01901523463636
PNOC	0.120982423829667	0.885014499994108	0.758399809344718	1.03276748694936
NFATC1	0.0767903399165226	0.883660154078722	0.770535944148878	1.01339239763688
NFATC1.1	0.0767903399165226	0.883660154078722	0.770535944148878	1.01339239763688
NFATC1.2	0.0767903399165226	0.883660154078722	0.770535944148878	1.01339239763688
IL6R	0.0857020838031137	0.883440315542891	0.766994988568683	1.01756439449882
IL6R.1	0.0857020838031137	0.883440315542891	0.766994988568683	1.01756439449882
RORC	0.109457613003184	0.882550215615424	0.757352117818327	1.02844484719546
KIR3DL1	0.154781218795003	0.882336871028433	0.742584740516103	1.04838991632816
KIR3DL1.1	0.154781218795003	0.882336871028433	0.742584740516103	1.04838991632816
KCNH2	0.108642026775269	0.882180169240468	0.75691317141699	1.02817850235612
ARG2	0.111690177203987	0.880812647301157	0.753303368669212	1.0299050182349
IL22RA2	0.104776617282313	0.879630142371244	0.753354898147923	1.02707129039749
IL22RA2.1	0.104776617282313	0.879630142371244	0.753354898147923	1.02707129039749
PIK3CD	0.0688877188633738	0.879609975197282	0.766069492942273	1.00997848836785
PIK3CD.1	0.0688877188633738	0.879609975197282	0.766069492942273	1.00997848836785
PIK3CD.2	0.0688877188633738	0.879609975197282	0.766069492942273	1.00997848836785
BPI	0.235095739863212	0.879532032355738	0.711584400591363	1.08711854180183
DES	0.0840128786440601	0.879406488899394	0.760120426460281	1.01741217022639
CLEC4M	0.168258672682509	0.879376894944646	0.73242555314037	1.0558120481281
CD244	0.103352416128784	0.879153285937817	0.752934370614441	1.02653103688774
LAT	0.11064016458915	0.879116545458121	0.750418701115504	1.0298862479698
LAT.1	0.11064016458915	0.879116545458121	0.750418701115504	1.0298862479698
PPP3CC	0.0771595891918601	0.878653238472867	0.761226880834945	1.01419370875614
PPP3CC.1	0.0771595891918601	0.878653238472867	0.761226880834945	1.01419370875614
PPP3CC.2	0.0771595891918601	0.878653238472867	0.761226880834945	1.01419370875614
MPL	0.0982611381896451	0.877892456768754	0.752304263586805	1.02444609575518
S100Z	0.119235978911709	0.877587817075058	0.744645578931158	1.03426435134958
HTN3	0.513286695344162	0.877572139947603	0.59324939619875	1.29816037866511
HTN3.1	0.513286695344162	0.877572139947603	0.59324939619875	1.29816037866511
HTN3.2	0.513286695344162	0.877572139947603	0.59324939619875	1.29816037866511
PLXNA2	0.0732543196985801	0.877446516865421	0.760489354418254	1.01239075272554
PLXNA2.1	0.0732543196985801	0.877446516865421	0.760489354418254	1.01239075272554
LTB	0.0726182958951769	0.877176759599126	0.760241411489913	1.01209833607049
IL6ST	0.0704989982329146	0.876098000291545	0.759102949076744	1.01112465318225
IL6ST.1	0.0704989982329146	0.876098000291545	0.759102949076744	1.01112465318225
PIK3R1	0.0707644378775448	0.875842316778191	0.758538588876819	1.01128640666159
PIK3R1.1	0.0707644378775448	0.875842316778191	0.758538588876819	1.01128640666159
PIK3R1.2	0.0707644378775448	0.875842316778191	0.758538588876819	1.01128640666159
MR1	0.0635650101840354	0.875571349037078	0.760895251340499	1.00753051869362
IL10	0.0714584472150249	0.875536881007541	0.757718529323402	1.01167491665924
IL10.1	0.0714584472150249	0.875536881007541	0.757718529323402	1.01167491665924
IL10.2	0.0714584472150249	0.875536881007541	0.757718529323402	1.01167491665924
BLNK	0.0821641604649205	0.875469722144832	0.75355623357827	1.01710688630743
FGF18	0.104442429093542	0.87543942321871	0.745567312797506	1.02793425968456
CD3G	0.079878890827913	0.875161278796108	0.753840383101725	1.01600720931487
ACKR1	0.0583913519225215	0.874567815420687	0.761237088421775	1.00477088597387
ACKR1.1	0.0583913519225215	0.874567815420687	0.761237088421775	1.00477088597387
NFKBIZ	0.050691681252995	0.874303941444922	0.76409829353993	1.00040451403806
CYSLTR1	0.0825101672187484	0.874167184123062	0.751044286173457	1.01747430859377
CYSLTR1.1	0.0825101672187484	0.874167184123062	0.751044286173457	1.01747430859377
SEMA6D	0.104828441801186	0.873580369132368	0.741942630823089	1.02857367892021
SEMA6D.1	0.104828441801186	0.873580369132368	0.741942630823089	1.02857367892021
BPIFB1	0.0621586907443474	0.873159666042512	0.757169755488875	1.00691792940305
UMODL1	0.116361504245847	0.872999960551203	0.736865276340846	1.03428531048038
CAMP	0.0758254214832941	0.872147461329302	0.749903245877374	1.01431911181183
CAMP.1	0.0758254214832941	0.872147461329302	0.749903245877374	1.01431911181183
CAMP.2	0.0758254214832941	0.872147461329302	0.749903245877374	1.01431911181183
TEK	0.0628745455721462	0.872116402594318	0.755018774759952	1.0073749754314
EPPIN	0.147117797783894	0.87193589771013	0.724478969433714	1.0494054924877
CCL13	0.0588535692005872	0.87173334362999	0.756026575997131	1.00514855763378
CCL13.1	0.0588535692005872	0.87173334362999	0.756026575997131	1.00514855763378
CCL13.2	0.0588535692005872	0.87173334362999	0.756026575997131	1.00514855763378
CCL13.3	0.0588535692005872	0.87173334362999	0.756026575997131	1.00514855763378
DUOX1	0.0683931426431592	0.87160881537279	0.751862930901132	1.01042609738058
CMA1	0.0974907475061793	0.870743697397643	0.739258616070988	1.02561481202258
CMA1.1	0.0974907475061793	0.870743697397643	0.739258616070988	1.02561481202258
IL10RA	0.0476829662342426	0.87049665154968	0.758838277363885	0.998584867109749
IL10RA.1	0.0476829662342426	0.87049665154968	0.758838277363885	0.998584867109749
TNFRSF10C	0.0617598289816111	0.870445168230672	0.752517799055828	1.00685298320753
TNFRSF10C.1	0.0617598289816111	0.870445168230672	0.752517799055828	1.00685298320753
TNFRSF10C.2	0.0617598289816111	0.870445168230672	0.752517799055828	1.00685298320753
A2M	0.0455011629790616	0.869355729446358	0.757900053583021	0.997201914352973
CYSLTR2	0.0860218169711108	0.869340359481417	0.740909753127285	1.02003335417484
CYSLTR2.1	0.0860218169711108	0.869340359481417	0.740909753127285	1.02003335417484
PTH1R	0.063972519745423	0.868942881940033	0.748925886807329	1.0081928604352
TLR8	0.0531359156927111	0.868318407396011	0.752538676005683	1.00191110525335
CSF2RB	0.041236289696766	0.867127986541769	0.756186668876589	0.994345676790416
LCNL1	0.119537479577779	0.867066122359493	0.724532256960184	1.03764001301717
SCTR	0.059635112273104	0.866243284290072	0.746014920997132	1.0058477470862
CYLD	0.0485235053394973	0.866126343156601	0.750874234383423	0.999068562960918
CX3CL1	0.0487595943829892	0.865763899088034	0.750135288763214	0.99921592836931
CX3CL1.1	0.0487595943829892	0.865763899088034	0.750135288763214	0.99921592836931
S100B	0.0506940144664804	0.865715298752377	0.749136572079042	1.00043571015892
BMP10	0.138109336471816	0.865506724770022	0.715086206743583	1.04756864774871
BMP10.1	0.138109336471816	0.865506724770022	0.715086206743583	1.04756864774871
CD3D	0.051264567787014	0.86514512908525	0.747880861937281	1.00079589206376
LCK	0.0563868614551448	0.864858659732797	0.745030640932018	1.0039593812935
LCK.1	0.0563868614551448	0.864858659732797	0.745030640932018	1.0039593812935
CD247	0.055481748511641	0.864841774342334	0.745410387770339	1.00340873553541
CD247.1	0.055481748511641	0.864841774342334	0.745410387770339	1.00340873553541
UTS2B	0.097735330869857	0.864265294044771	0.727214446969586	1.02714474609652
LEFTY2	0.0769612383061444	0.864224930894389	0.735184610830203	1.01591453381484
LEFTY2.1	0.0769612383061444	0.864224930894389	0.735184610830203	1.01591453381484
CXCR4	0.0412415012543819	0.863896013452596	0.750669003365056	0.99420159712702
CXCR4.1	0.0412415012543819	0.863896013452596	0.750669003365056	0.99420159712702
CXCR4.2	0.0412415012543819	0.863896013452596	0.750669003365056	0.99420159712702
IL7R	0.0434521842678114	0.863739716798779	0.749266423051512	0.995702296837537
IL7R.1	0.0434521842678114	0.863739716798779	0.749266423051512	0.995702296837537
IL7R.2	0.0434521842678114	0.863739716798779	0.749266423051512	0.995702296837537
LPA	0.286855762162144	0.863461567763352	0.659042275518135	1.13128687900664
IKBKB	0.0533105420409742	0.863175211240423	0.743509157445017	1.0021012355252
IKBKB.1	0.0533105420409742	0.863175211240423	0.743509157445017	1.0021012355252
XCL2	0.0641688386857858	0.862924146487614	0.738203814768767	1.00871611294047
XCL2.1	0.0641688386857858	0.862924146487614	0.738203814768767	1.00871611294047
XCL2.2	0.0641688386857858	0.862924146487614	0.738203814768767	1.00871611294047
CCL17	0.0466923948525355	0.861894742981176	0.744480409191832	0.99782685858047
CCL17.1	0.0466923948525355	0.861894742981176	0.744480409191832	0.99782685858047
CCL17.2	0.0466923948525355	0.861894742981176	0.744480409191832	0.99782685858047
MASP2	0.0707566442898246	0.86162739591922	0.733103251416104	1.01268377675924
SORT1	0.03516018753786	0.861389733771287	0.749734306504615	0.989673631057191
GPR17	0.103955163827254	0.859250769857944	0.715661235614191	1.03164996056806
GPR17.1	0.103955163827254	0.859250769857944	0.715661235614191	1.03164996056806
CD1A	0.0483515562650336	0.858870561222584	0.738472047539687	0.998898527564312
CNTFR	0.0943760592850503	0.858755855420407	0.718430646063851	1.02648964553399
CD74	0.0237378923947458	0.857924516197426	0.751221039125208	0.979784160930442
ABCC4	0.0428621716197764	0.85702166977562	0.738137548620356	0.995053217165028
TNFRSF13C	0.043737391174253	0.856335115888425	0.736510875432547	0.99565377126709
TNFRSF13C.1	0.043737391174253	0.856335115888425	0.736510875432547	0.99565377126709
APOBEC3H	0.044654761132507	0.855992159493015	0.735447218777976	0.99629525872844
GMFG	0.0264632551876458	0.855747193963522	0.745758035531167	0.981958256011091
PLCG2	0.0307430254118461	0.855646345724	0.742796192809514	0.985641385938803
PLCG2.1	0.0307430254118461	0.855646345724	0.742796192809514	0.985641385938803
GDF7	0.080143977324011	0.855159996927384	0.717687480099632	1.01896527475068
GDF7.1	0.080143977324011	0.855159996927384	0.717687480099632	1.01896527475068
HLA-DRB1	0.0250935438310675	0.855148656457465	0.745723886336391	0.980630013386927
LCN6	0.0611478581643528	0.854767832150118	0.725287378841757	1.00736351988557
CRHR2	0.0628830820761412	0.854491991885607	0.724013012142148	1.00848541663126
AGTR1	0.0836016755292057	0.854451944078324	0.714993145342688	1.02111206169579
HLA-DQA1	0.0236546707557461	0.854122926137944	0.745079691523818	0.979124758403273
HLA-DPA1	0.0210001788879096	0.853554482426342	0.746160129314848	0.976406036515363
TSHR	0.0829764279928609	0.853183666181652	0.712991219522367	1.02094156043997
PENK	0.0666121869372176	0.852763988562845	0.719313481032941	1.01097287811892
PENK.1	0.0666121869372176	0.852763988562845	0.719313481032941	1.01097287811892
ANGPT1	0.0366614792365568	0.852707247410444	0.734328385230084	0.990169608598848
IFNA10	0.338096243897308	0.852187864777107	0.614339377243781	1.18212210347243
IFNA10.1	0.338096243897308	0.852187864777107	0.614339377243781	1.18212210347243
IFNA10.2	0.338096243897308	0.852187864777107	0.614339377243781	1.18212210347243
IFNA10.3	0.338096243897308	0.852187864777107	0.614339377243781	1.18212210347243
CTF1	0.0261506533958571	0.851773029683103	0.739467168740942	0.981135234618783
KITLG	0.035400643531445	0.85166144424981	0.733330779420386	0.98908601135624
CD48	0.0270086326032597	0.850568608408924	0.736903375291346	0.981766377884563
GHR	0.0639100664289124	0.850229479425783	0.716138520107058	1.00942785143937
FGF10	0.105247297753413	0.850191584403066	0.698616308918007	1.03465338693465
FGF10.1	0.105247297753413	0.850191584403066	0.698616308918007	1.03465338693465
IFNA5	0.119166696981478	0.849280345727118	0.691533794899255	1.04301063947779
IFNA5.1	0.119166696981478	0.849280345727118	0.691533794899255	1.04301063947779
IFNA5.2	0.119166696981478	0.849280345727118	0.691533794899255	1.04301063947779
IFNA5.3	0.119166696981478	0.849280345727118	0.691533794899255	1.04301063947779
TRIM22	0.0236698616280511	0.848750415624582	0.736345934071469	0.978313635874551
RBP5	0.0227061843086087	0.848670027320338	0.736946311288429	0.977331461246723
CXCR5	0.0529646411993591	0.848642698752809	0.718684069773946	1.00210156372741
CXCR5.1	0.0529646411993591	0.848642698752809	0.718684069773946	1.00210156372741
SH2D1A	0.0293811789906965	0.848216033639812	0.731442042528893	0.983632875731552
HLA-DQB1	0.0157203989112152	0.847332542642159	0.74075092376853	0.969249466700333
CCL16	0.066678305817223	0.847021067043701	0.709298639117703	1.01148465321783
CCL16.1	0.066678305817223	0.847021067043701	0.709298639117703	1.01148465321783
CCL16.2	0.066678305817223	0.847021067043701	0.709298639117703	1.01148465321783
ANGPTL6	0.0332047560890165	0.846885856745122	0.726773230021312	0.98684930144426
FABP12	0.185322145895139	0.846754472709545	0.662000575180711	1.0830702629796
RORA	0.0417926218314055	0.846751314019889	0.721431992006356	0.99383974614213
IFNA4	0.376485596374369	0.846596912032244	0.585322889545955	1.22449735737912
IFNA4.1	0.376485596374369	0.846596912032244	0.585322889545955	1.22449735737912
IFNA4.2	0.376485596374369	0.846596912032244	0.585322889545955	1.22449735737912
IFNA4.3	0.376485596374369	0.846596912032244	0.585322889545955	1.22449735737912
EDN3	0.146453655760558	0.846352285302574	0.675722909225675	1.06006793769613
EDN3.1	0.146453655760558	0.846352285302574	0.675722909225675	1.06006793769613
ICOS	0.0255420729161456	0.845965867803619	0.730451620351583	0.979747637693333
BMP3	0.0296174791309836	0.844939245586789	0.725923127796765	0.983468223280865
BMP3.1	0.0296174791309836	0.844939245586789	0.725923127796765	0.983468223280865
AZU1	0.0504557545384711	0.844904925254922	0.713625476393685	1.00033470823876
AZU1.1	0.0504557545384711	0.844904925254922	0.713625476393685	1.00033470823876
RXRG	0.061795218954089	0.844823411049718	0.707810000195532	1.00835901677076
CTLA4	0.0241711983192102	0.844565411004411	0.729203193642495	0.978178290610659
FGFR2	0.0271612721556593	0.844131815298296	0.72631080494349	0.981065566901811
SYTL1	0.0220303469293869	0.842866237669088	0.728136321415812	0.975673749142294
